Object,Close-Approach (CA) Date,CA Distance Nominal (LD | au),CA Distance Minimum (LD | au),V relative (km/s),V infinity (km/s),H (mag),Estimated Diameter,
(2016 CL136),2107-Feb-03 17:37ξαξξξξ03:55,14.46 | 0.03714,10.40 | 0.02672,19.3,19.3,21.4,140 m -  310 m,bK16CD6L
(2016 CM194),2107-Feb-10 22:37ξαξ2_11:55,16.61 | 0.04268,1.14 | 0.00293,12.82,12.82,27.7,7.7 m -   17 m,bK16CJ4M
(2007 DS7),2107-Feb-16 16:32ξαξξξξ22:40,18.87 | 0.04849,0.41 | 0.00104,11.07,11.07,25.8,18 m -   41 m,bK07D07S
162567 (2000 RW37),2107-Feb-24 12:12ξαξ< 00:01,8.75 | 0.02249,8.75 | 0.02247,9.39,9.38,19.9,280 m -  620 m,a0162567
(2016 TB19),2107-Mar-04 03:38ξαξ3_03:40,12.77 | 0.03281,10.79 | 0.02772,13.56,13.55,29.1,4.0 m -  9.0 m,bK16T19B
(2016 MK1),2107-Mar-11 21:16ξαξξξξ01:58,19.21 | 0.04937,17.22 | 0.04426,22.35,22.35,19.2,380 m -  860 m,bK16M01K
(2014 GS1),2107-Apr-04 05:54ξαξξξξ04:35,17.01 | 0.04372,8.39 | 0.02155,10.6,10.59,26.7,12 m -   27 m,bK14G01S
(2008 HU4),2107-Apr-12 23:58ξαξξξξ04:12,14.48 | 0.03721,13.01 | 0.03343,2.25,2.22,28.3,5.8 m -   13 m,bK08H04U
(2016 EK27),2107-May-05 00:58ξαξξξξ04:35,16.64 | 0.04275,15.94 | 0.04097,8.62,8.62,22.2,97 m -  220 m,bK16E27K
(2015 KE),2107-May-07 09:14ξαξξξξ15:45,1.81 | 0.00465,0.10 | 0.00025,3.43,3.26,26.2,15 m -   34 m,bK15K00E
(2014 AF51),2107-May-11 09:39ξαξξξξ07:54,9.09 | 0.02336,8.42 | 0.02164,6.58,6.57,20.4,220 m -  490 m,bK14A51F
(2016 WY7),2107-May-14 03:24ξαξξξξ06:44,14.83 | 0.03810,8.49 | 0.02181,10.88,10.88,22.6,80 m -  180 m,bK16W07Y
(2007 MJ13),2107-Jun-22 00:00ξαξξξξ19:08,5.44 | 0.01397,3.61 | 0.00928,11.23,11.21,24.6,32 m -   71 m,bK07M13J
(2016 NB1),2107-Jun-23 00:21ξαξ2_06:40,17.69 | 0.04547,17.14 | 0.04405,9.88,9.87,23.9,44 m -   99 m,bK16N01B
162922 (2001 OY13),2107-Jul-08 20:03ξαξξξξ00:05,15.84 | 0.04069,15.80 | 0.04060,10.85,10.84,20.8,180 m -  410 m,a0162922
(2016 FG60),2107-Jul-22 08:35ξαξ1_07:48,1.90 | 0.00488,1.69 | 0.00434,19.45,19.42,21.1,160 m -  360 m,bK16F60G
(2014 HT46),2107-Jul-27 13:32ξαξξξξ01:38,17.06 | 0.04385,16.70 | 0.04291,5.75,5.74,26.6,13 m -   28 m,bK14H46T
(2013 VJ11),2107-Jul-28 13:16ξαξ1_15:46,5.13 | 0.01319,1.02 | 0.00262,9.51,9.49,27.9,7.0 m -   16 m,bK13V11J
(2012 OD1),2107-Jul-31 00:33ξαξ< 00:01,18.17 | 0.04669,18.16 | 0.04667,24.23,24.22,18.6,510 m -  1.1 km,bK12O01D
(2000 UK11),2107-Aug-07 19:27ξαξ1_20:09,17.77 | 0.04566,11.09 | 0.02849,5.17,5.16,25.3,23 m -   52 m,bK00U11K
(2004 KG1),2107-Aug-09 15:10ξαξξξξ02:58,12.87 | 0.03308,12.87 | 0.03307,10.11,10.1,24.1,40 m -   90 m,bK04K01G
(2012 OO),2107-Sep-03 07:36ξαξξξξ00:16,14.43 | 0.03708,14.43 | 0.03707,5.46,5.45,20.6,200 m -  450 m,bK12O00O
(1998 SD9),2107-Sep-06 03:28ξαξξξξ00:02,13.12 | 0.03372,13.12 | 0.03370,9.69,9.68,24.2,38 m -   86 m,bJ98S09D
(2017 FR),2107-Sep-15 03:14ξαξ2_14:05,3.08 | 0.00790,2.01 | 0.00517,6.39,6.34,25.4,22 m -   49 m,bK17F00R
406213 (2007 AB2),2107-Sep-27 06:50ξαξ< 00:01,15.75 | 0.04047,15.75 | 0.04046,10.53,10.52,20.3,230 m -  520 m,a0406213
(2013 TN127),2107-Oct-14 16:31ξαξ1_09:28,14.53 | 0.03732,10.89 | 0.02799,7.04,7.03,26.2,15 m -   34 m,bK13TC7N
(2015 BM510),2107-Oct-20 20:15ξαξ2_05:05,8.97 | 0.02305,8.96 | 0.02303,3.86,3.83,25.1,25 m -   57 m,bK15Bp0M
(2013 VJ13),2107-Oct-29 01:53ξαξ1_00:16,10.74 | 0.02759,0.08 | 0.00020,15.32,15.32,23.9,44 m -   99 m,bK13V13J
(2015 VE),2107-Oct-31 16:41ξαξ1_20:18,14.89 | 0.03827,3.06 | 0.00786,6.28,6.27,25.8,18 m -   41 m,bK15V00E
(2004 HQ1),2107-Nov-03 07:20ξαξξξξ13:03,15.62 | 0.04013,7.08 | 0.01819,8.86,8.85,23.1,64 m -  140 m,bK04H01Q
(2011 WV4),2107-Nov-03 09:24ξαξξξξ00:06,14.58 | 0.03745,14.51 | 0.03730,10.1,10.09,22.7,77 m -  170 m,bK11W04V
(2009 WW7),2107-Nov-18 00:30ξαξ1_06:29,10.32 | 0.02652,0.51 | 0.00131,7.41,7.39,28.9,4.4 m -  9.9 m,bK09W07W
(2014 WT202),2107-Nov-22 17:53ξαξ< 00:01,17.81 | 0.04576,17.76 | 0.04564,12,12,21.1,160 m -  360 m,bK14WK2T
(2016 WA8),2107-Nov-30 03:11ξαξ1_22:41,10.10 | 0.02595,7.84 | 0.02015,13.84,13.83,24.7,31 m -   68 m,bK16W08A
422686 (2000 AC6),2107-Dec-02 15:17ξαξ< 00:01,17.60 | 0.04523,17.60 | 0.04523,7.64,7.63,21.5,130 m -  300 m,a0422686
(2015 XV129),2107-Dec-05 04:39ξαξξξξ23:20,9.22 | 0.02368,8.65 | 0.02223,6.84,6.82,26.9,11 m -   25 m,bK15XC9V
(2004 MO3),2108-Jan-20 08:28ξαξξξξ00:06,15.12 | 0.03886,15.08 | 0.03876,9.99,9.98,22.2,97 m -  220 m,bK04M03O
(2007 RV9),2108-Feb-18 18:51ξαξ< 00:01,15.25 | 0.03919,15.25 | 0.03919,11.84,11.84,20.2,240 m -  540 m,bK07R09V
162421 (2000 ET70),2108-Feb-20 15:59ξαξ< 00:01,18.60 | 0.04779,18.60 | 0.04779,11.99,11.98,18,670 m -  1.5 km,a0162421
(2014 FO38),2108-Mar-25 20:38ξαξξξξ00:03,11.22 | 0.02882,11.19 | 0.02875,9.59,9.58,26.3,15 m -   33 m,bK14F38O
(2016 FW13),2108-Apr-08 11:35ξαξξξξ04:37,8.37 | 0.02151,5.65 | 0.01451,9.81,9.79,29.5,3.3 m -  7.5 m,bK16F13W
(2011 CG2),2108-May-20 22:26ξαξξξξ00:43,16.84 | 0.04328,16.82 | 0.04323,2.76,2.73,21.4,140 m -  310 m,bK11C02G
(2014 KL22),2108-Jun-07 21:21ξαξξξξ01:40,17.98 | 0.04619,17.12 | 0.04398,7.44,7.43,24.6,32 m -   71 m,bK14K22L
(2007 VW137),2108-Jul-01 06:52ξαξξξξ00:16,19.37 | 0.04976,19.14 | 0.04919,23.24,23.23,18.2,610 m -  1.4 km,bK07VD7W
436724 (2011 UW158),2108-Jul-02 08:59ξαξ< 00:01,4.26 | 0.01094,4.26 | 0.01094,6.4,6.37,19.9,280 m -  620 m,a0436724
(2016 NJ33),2108-Jul-06 21:25ξαξξξξ00:32,14.32 | 0.03679,14.26 | 0.03663,4.92,4.9,25.2,24 m -   54 m,bK16N33J
(2007 DD),2108-Jul-20 05:46ξαξ1_05:34,16.37 | 0.04206,9.33 | 0.02398,4.39,4.38,25.8,18 m -   41 m,bK07D00D
232691 (2004 AR1),2108-Aug-19 15:24ξαξ< 00:01,11.90 | 0.03059,11.90 | 0.03059,12.56,12.55,19.8,290 m -  650 m,a0232691
3362 Khufu (1984 QA),2108-Aug-23 23:22ξαξξξξ00:02,17.49 | 0.04495,17.44 | 0.04481,16.46,16.45,18.3,580 m -  1.3 km,a0003362
143404 (2003 BD44),2108-Aug-29 23:03ξαξξξξ00:12,18.64 | 0.04789,18.55 | 0.04766,14.58,14.58,16.8,1.2 km -  2.6 km,a0143404
(2006 RH2),2108-Sep-14 10:32ξαξ1_04:26,15.46 | 0.03973,4.69 | 0.01206,6.61,6.6,27.2,9.7 m -   22 m,bK06R02H
143487 (2003 CR20),2108-Sep-24 01:19ξαξξξξ00:06,17.11 | 0.04398,17.03 | 0.04376,23.76,23.76,18.7,480 m -  1.1 km,a0143487
(2016 TD),2108-Oct-01 19:59ξαξ2_13:31,1.69 | 0.00435,0.88 | 0.00225,13.64,13.6,28.1,6.4 m -   14 m,bK16T00D
(2008 TT26),2108-Oct-15 17:10ξαξξξξ06:21,17.85 | 0.04587,16.19 | 0.04161,6.29,6.28,23.6,51 m -  110 m,bK08T26T
(2014 UU56),2108-Oct-20 10:29ξαξ1_05:46,2.22 | 0.00571,0.19 | 0.00048,8.4,8.35,28.6,5.1 m -   11 m,bK14U56U
162082 (1998 HL1),2108-Oct-27 05:34ξαξ< 00:01,18.74 | 0.04817,18.74 | 0.04815,11.44,11.43,18.9,440 m -  990 m,a0162082
(2002 VR14),2108-Nov-20 04:21ξαξ2_05:26,19.13 | 0.04914,10.05 | 0.02581,13.48,13.47,22.4,88 m -  200 m,bK02V14R
(2005 WX),2108-Nov-26 21:37ξαξξξξ07:28,3.65 | 0.00938,3.62 | 0.00930,5.5,5.44,26.9,11 m -   25 m,bK05W00X
11500 Tomaiyowit (1989 UR),2108-Nov-27 01:34ξαξ< 00:01,16.51 | 0.04243,16.51 | 0.04242,12.38,12.37,18.4,560 m -  1.2 km,a0011500
(2004 QA22),2108-Dec-18 14:31ξαξξξξ07:41,4.37 | 0.01124,3.79 | 0.00973,3.71,3.64,27.9,7.0 m -   16 m,bK04Q22A
(2015 XC352),2108-Dec-29 12:17ξαξξξξ00:13,3.66 | 0.00940,3.45 | 0.00885,4.7,4.64,25.7,19 m -   43 m,bK15XZ2C
(2016 CO247),2109-Jan-07 20:39ξαξξξξ20:18,15.32 | 0.03936,10.84 | 0.02786,17.03,17.03,20.4,220 m -  490 m,bK16CO7O
(2007 TL23),2109-Jan-10 11:14ξαξξξξ00:02,7.94 | 0.02041,7.92 | 0.02034,25.29,25.29,21.4,140 m -  310 m,bK07T23L
(2012 FO62),2109-Jan-20 06:15ξαξξξξ00:14,17.78 | 0.04570,17.77 | 0.04567,7.17,7.17,20.2,240 m -  540 m,bK12F62O
(2013 NC15),2109-Jan-20 10:28ξαξξξξ01:31,18.59 | 0.04776,18.57 | 0.04771,12.4,12.4,22.1,100 m -  230 m,bK13N15C
(2016 NG33),2109-Feb-05 05:10ξαξξξξ00:07,15.87 | 0.04078,15.78 | 0.04055,16.26,16.25,21.5,130 m -  300 m,bK16N33G
(2017 BV93),2109-Feb-08 02:54ξαξξξξ21:55,16.71 | 0.04294,16.46 | 0.04231,4.19,4.18,24.9,28 m -   62 m,bK17B93V
(2017 BY93),2109-Feb-25 00:06ξαξξξξ00:12,7.34 | 0.01885,7.13 | 0.01831,19.62,19.62,23.1,64 m -  140 m,bK17B93Y
(2012 BS23),2109-Feb-25 07:58ξαξ1_20:58,18.21 | 0.04678,14.40 | 0.03699,15.16,15.15,21.4,140 m -  310 m,bK12B23S
(2014 EL),2109-Mar-04 07:56ξαξξξξ07:51,11.03 | 0.02834,2.56 | 0.00658,13.04,13.03,27,11 m -   24 m,bK14E00L
(2013 GH66),2109-Apr-07 14:44ξαξ1_16:49,16.72 | 0.04296,3.63 | 0.00933,3.16,3.14,28,6.7 m -   15 m,bK13G66H
(2011 FS29),2109-Apr-15 13:39ξαξ3_01:36,18.10 | 0.04650,10.87 | 0.02793,11.68,11.68,22.6,80 m -  180 m,bK11F29S
(2011 GM62),2109-Apr-20 10:36ξαξ< 00:01,12.47 | 0.03204,12.47 | 0.03203,14.07,14.06,22.8,73 m -  160 m,bK11G62M
(1999 FN19),2109-Apr-29 01:40ξαξξξξ02:51,7.30 | 0.01875,7.21 | 0.01853,5.86,5.84,22.5,84 m -  190 m,bJ99F19N
(2012 HP13),2109-Apr-29 03:37ξαξξξξ00:02,8.17 | 0.02099,8.11 | 0.02085,12.71,12.7,24.2,38 m -   86 m,bK12H13P
(2015 YA),2109-May-06 23:44ξαξξξξ00:33,11.36 | 0.02919,10.72 | 0.02756,7.98,7.97,27.4,8.8 m -   20 m,bK15Y00A
152978 (2000 GJ147),2109-May-16 20:06ξαξ< 00:01,16.11 | 0.04139,16.10 | 0.04138,15.24,15.23,19.6,320 m -  710 m,a0152978
448003 (2008 DE),2109-May-24 00:57ξαξ< 00:01,15.12 | 0.03886,15.12 | 0.03886,10.21,10.21,19.5,330 m -  750 m,a0448003
(2016 WL48),2109-Jun-02 00:08ξαξ2_03:31,14.11 | 0.03626,5.65 | 0.01452,7.54,7.53,24.9,28 m -   62 m,bK16W48L
(2005 LD),2109-Jun-15 14:50ξαξ2_16:09,10.49 | 0.02696,4.53 | 0.01164,9.5,9.49,23,67 m -  150 m,bK05L00D
(2015 HM10),2109-Jun-26 09:29ξαξξξξ02:30,17.98 | 0.04620,17.86 | 0.04588,7.3,7.3,23.6,51 m -  110 m,bK15H10M
(2010 NK1),2109-Jul-01 12:50ξαξξξξ00:03,5.00 | 0.01284,4.93 | 0.01268,9.28,9.26,22.4,88 m -  200 m,bK10N01K
430440 (2000 OH),2109-Jul-07 07:38ξαξ< 00:01,17.75 | 0.04560,17.75 | 0.04560,14.19,14.19,17.5,840 m -  1.9 km,a0430440
73P/Schwassmann-Wachmann 3-B,2109-Jul-20 21:44ξαξξξξ01:35,13.85 | 0.03559,13.51 | 0.03472,11.95,11.94,,,c00073_b
175729 (1998 BB10),2109-Jul-23 11:19ξαξξξξ00:09,8.78 | 0.02256,8.74 | 0.02245,13.4,13.39,20.3,230 m -  520 m,a0175729
430544 (2002 GM2),2109-Aug-09 22:55ξαξ< 00:01,6.39 | 0.01641,6.38 | 0.01640,26.66,26.65,18.6,510 m -  1.1 km,a0430544
37655 Illapa (1994 PM),2109-Aug-19 04:34ξαξ< 00:01,16.37 | 0.04207,16.37 | 0.04207,25.37,25.36,17.9,700 m -  1.6 km,a0037655
3362 Khufu (1984 QA),2109-Aug-21 18:35ξαξξξξ00:01,18.79 | 0.04828,18.74 | 0.04816,13.93,13.92,18.3,580 m -  1.3 km,a0003362
(2011 EG17),2109-Sep-08 15:01ξαξξξξ00:03,16.64 | 0.04276,16.63 | 0.04274,15.44,15.43,20.6,200 m -  450 m,bK11E17G
(2009 UG),2109-Sep-29 04:30ξαξ< 00:01,10.93 | 0.02809,10.91 | 0.02804,10.09,10.08,23.4,56 m -  120 m,bK09U00G
(2010 UP),2109-Oct-27 15:11ξαξξξξ00:02,6.38 | 0.01639,6.38 | 0.01639,5.36,5.33,24.7,31 m -   68 m,bK10U00P
(2012 UK171),2109-Nov-02 01:39ξαξ< 00:01,12.13 | 0.03116,12.13 | 0.03116,4.88,4.87,24.5,33 m -   75 m,bK12UH1K
450237 (2002 XY38),2109-Nov-07 13:42ξαξξξξ00:35,15.85 | 0.04072,15.63 | 0.04017,5.93,5.92,22.9,70 m -  160 m,a0450237
(2012 VU76),2109-Nov-17 01:46ξαξξξξ02:16,11.63 | 0.02988,8.16 | 0.02097,5.61,5.59,25.7,19 m -   43 m,bK12V76U
(2000 AE205),2109-Dec-13 19:20ξαξ< 00:01,10.78 | 0.02771,10.78 | 0.02771,3.01,2.98,23,67 m -  150 m,bK00AK5E
480883 (2001 YE4),2110-Jan-03 20:32ξαξξξξ00:05,14.41 | 0.03702,14.39 | 0.03697,11.53,11.52,20.7,190 m -  430 m,a0480883
(2002 AY1),2110-Jan-08 17:53ξαξ< 00:01,18.88 | 0.04851,18.88 | 0.04851,18.96,18.96,20.8,180 m -  410 m,bK02A01Y
(2007 EC),2110-Jan-15 20:19ξαξ< 00:01,15.68 | 0.04028,15.67 | 0.04026,7.17,7.16,22.2,97 m -  220 m,bK07E00C
(2014 CA13),2110-Feb-11 03:08ξαξξξξ01:37,17.81 | 0.04576,13.39 | 0.03440,13.68,13.67,25.5,21 m -   47 m,bK14C13A
6037 (1988 EG),2110-Feb-28 04:19ξαξ< 00:01,11.01 | 0.02828,11.00 | 0.02827,14.44,14.43,18.7,480 m -  1.1 km,a0006037
(2016 WR),2110-Feb-28 23:38ξαξξξξ03:56,15.34 | 0.03942,9.06 | 0.02328,7.89,7.89,26.5,13 m -   30 m,bK16W00R
(2016 DW1),2110-Mar-05 12:10ξαξ1_12:51,15.43 | 0.03964,14.35 | 0.03688,8.88,8.87,25.9,18 m -   39 m,bK16D01W
(2015 DK200),2110-Mar-06 00:28ξαξ1_16:33,17.71 | 0.04550,5.11 | 0.01313,9.6,9.6,25.6,20 m -   45 m,bK15DK0K
(2013 GS66),2110-Mar-11 20:40ξαξξξξ00:01,16.55 | 0.04252,16.54 | 0.04250,11.83,11.82,21,170 m -  380 m,bK13G66S
465824 (2010 FR),2110-Mar-12 19:21ξαξ< 00:01,7.30 | 0.01876,7.30 | 0.01876,13.02,13,21.7,120 m -  270 m,a0465824
(2010 EX11),2110-Mar-20 15:08ξαξξξξ20:03,12.01 | 0.03087,10.72 | 0.02755,5.71,5.69,24.1,40 m -   90 m,bK10E11X
(2008 FX6),2110-Apr-01 07:39ξαξ2_04:39,9.05 | 0.02325,5.86 | 0.01505,6.31,6.29,25,27 m -   59 m,bK08F06X
462959 (2011 DU),2110-Apr-26 22:41ξαξ< 00:01,12.57 | 0.03230,12.57 | 0.03230,9.64,9.63,21,170 m -  380 m,a0462959
(2014 JU15),2110-Apr-28 19:40ξαξ2_05:23,5.39 | 0.01384,0.13 | 0.00032,10.74,10.73,24.8,29 m -   65 m,bK14J15U
(2015 YA),2110-May-06 21:24ξαξξξξ01:36,7.21 | 0.01852,5.18 | 0.01331,8.39,8.37,27.4,8.8 m -   20 m,bK15Y00A
326290 Akhenaten (1998 HE3),2110-May-12 14:05ξαξ< 00:01,18.96 | 0.04873,18.96 | 0.04873,11.46,11.46,21.8,120 m -  260 m,a0326290
437844 (1999 MN),2110-Jun-04 10:21ξαξ< 00:01,2.64 | 0.00679,2.64 | 0.00678,15.14,15.11,21.4,140 m -  310 m,a0437844
8014 (1990 MF),2110-Jul-17 20:13ξαξ< 00:01,16.33 | 0.04196,16.33 | 0.04196,8.05,8.05,18.7,480 m -  1.1 km,a0008014
(2011 PE2),2110-Aug-03 20:16ξαξ2_07:20,1.42 | 0.00366,1.39 | 0.00358,9.84,9.76,23.1,64 m -  140 m,bK11P02E
454094 (2013 BZ45),2110-Aug-10 12:37ξαξξξξ00:09,14.07 | 0.03616,14.07 | 0.03615,7.66,7.65,21.9,110 m -  250 m,a0454094
(2007 DS7),2110-Aug-22 19:01ξαξξξξ10:26,10.15 | 0.02609,0.81 | 0.00209,11.67,11.66,25.8,18 m -   41 m,bK07D07S
(2010 RX30),2110-Sep-08 17:08ξαξ< 00:01,9.43 | 0.02424,9.43 | 0.02423,9.22,9.21,27.1,10 m -   23 m,bK10R30X
301844 (1990 UA),2110-Oct-08 15:52ξαξξξξ00:03,13.17 | 0.03385,13.16 | 0.03380,13.31,13.31,19.6,320 m -  710 m,a0301844
(2014 UN114),2110-Oct-14 04:57ξαξξξξ11:18,13.76 | 0.03534,0.16 | 0.00042,5.68,5.67,24.5,33 m -   75 m,bK14UB4N
(2011 SM68),2110-Oct-18 09:05ξαξξξξ03:54,7.94 | 0.02041,4.14 | 0.01064,23.48,23.47,19.6,320 m -  710 m,bK11S68M
(2015 XV129),2110-Dec-06 13:57ξαξ1_12:05,9.21 | 0.02366,8.70 | 0.02235,6.94,6.92,26.9,11 m -   25 m,bK15XC9V
(2011 YH40),2111-Jan-20 14:52ξαξξξξ04:05,8.97 | 0.02305,7.69 | 0.01975,8.66,8.65,22.9,70 m -  160 m,bK11Y40H
(2014 YS),2111-Jan-21 22:06ξαξξξξ14:35,11.73 | 0.03015,10.57 | 0.02715,8.16,8.15,24.5,33 m -   75 m,bK14Y00S
(2015 BG92),2111-Jan-28 21:22ξαξξξξ03:29,12.91 | 0.03316,10.83 | 0.02782,4.39,4.37,25.1,25 m -   57 m,bK15B92G
(2017 BQ32),2111-Feb-01 16:21ξαξξξξ06:30,15.87 | 0.04078,12.63 | 0.03245,7.56,7.55,26.8,12 m -   26 m,bK17B32Q
(2001 CQ36),2111-Feb-06 05:48ξαξ< 00:01,9.19 | 0.02362,9.18 | 0.02358,5.41,5.39,22.5,84 m -  190 m,bK01C36Q
(2007 UY1),2111-Feb-11 15:31ξαξξξξ01:37,8.32 | 0.02139,6.98 | 0.01793,4.88,4.86,22.9,70 m -  160 m,bK07U01Y
(2007 EF),2111-Mar-03 20:28ξαξ< 00:01,13.98 | 0.03592,13.98 | 0.03591,15.55,15.55,21.4,140 m -  310 m,bK07E00F
(2012 XF55),2111-Mar-09 21:54ξαξ2_08:33,16.78 | 0.04312,16.34 | 0.04198,4,3.98,22.8,73 m -  160 m,bK12X55F
215588 (2003 HF2),2111-Mar-28 06:06ξαξ< 00:01,12.46 | 0.03203,12.46 | 0.03202,20.67,20.66,19.4,350 m -  780 m,a0215588
(2015 HH),2111-Apr-15 03:05ξαξξξξ05:29,17.37 | 0.04464,11.14 | 0.02861,6.11,6.1,26.1,16 m -   36 m,bK15H00H
(2016 GX220),2111-Apr-23 11:35ξαξξξξ22:37,9.69 | 0.02491,6.36 | 0.01635,4.86,4.84,28.8,4.6 m -   10 m,bK16GM0X
(2015 YA),2111-May-07 01:21ξαξξξξ04:01,6.72 | 0.01727,5.14 | 0.01320,8.44,8.42,27.4,8.8 m -   20 m,bK15Y00A
(2015 XC),2111-May-08 01:03ξαξξξξ05:08,15.00 | 0.03853,14.44 | 0.03711,8.5,8.49,25.2,24 m -   54 m,bK15X00C
(2016 KO),2111-May-28 04:39ξαξ1_22:29,0.93 | 0.00239,0.19 | 0.00048,7.27,7.11,26.5,13 m -   30 m,bK16K00O
(2016 JC6),2111-May-31 13:07ξαξξξξ00:03,13.66 | 0.03509,13.64 | 0.03506,6.54,6.53,21.3,150 m -  330 m,bK16J06C
162120 (1998 SH36),2111-Jun-06 19:05ξαξξξξ00:28,18.05 | 0.04638,17.49 | 0.04494,16.55,16.55,20.6,200 m -  450 m,a0162120
(2014 HN2),2111-Jun-17 06:32ξαξ2_17:12,13.90 | 0.03573,8.12 | 0.02088,3.46,3.44,26.5,13 m -   30 m,bK14H02N
(2016 NJ33),2111-Jul-05 15:25ξαξξξξ02:51,17.43 | 0.04479,16.79 | 0.04315,5.17,5.15,25.2,24 m -   54 m,bK16N33J
(2006 TU7),2111-Jul-23 01:26ξαξξξξ00:34,19.11 | 0.04909,17.17 | 0.04411,11.83,11.82,21.9,110 m -  250 m,bK06T07U
(2016 RQ1),2111-Sep-30 02:04ξαξξξξ00:19,16.07 | 0.04130,16.06 | 0.04128,5.91,5.9,24.8,29 m -   65 m,bK16R01Q
(2004 SC56),2111-Oct-05 09:50ξαξξξξ00:03,17.50 | 0.04496,17.48 | 0.04492,8.9,8.89,22.7,77 m -  170 m,bK04S56C
(2014 FP47),2111-Oct-07 16:34ξαξξξξ00:07,9.67 | 0.02484,9.65 | 0.02479,7.9,7.88,22.3,92 m -  210 m,bK14F47P
(2013 UB),2111-Oct-19 20:01ξαξξξξ00:28,7.29 | 0.01873,7.00 | 0.01800,7.36,7.34,26.6,13 m -   28 m,bK13U00B
306383 (1993 VD),2111-Oct-25 17:31ξαξ< 00:01,19.37 | 0.04976,19.36 | 0.04975,15.45,15.45,21.5,130 m -  300 m,a0306383
374158 (2004 UL),2111-Oct-31 23:49ξαξξξξ00:06,9.09 | 0.02335,8.98 | 0.02307,36.19,36.19,18.8,460 m -  1.0 km,a0374158
444193 (2005 SE71),2111-Nov-02 04:19ξαξ< 00:01,10.68 | 0.02743,10.67 | 0.02742,14.33,14.32,18.2,610 m -  1.4 km,a0444193
(2009 VW),2111-Nov-07 09:37ξαξξξξ00:22,11.50 | 0.02954,11.31 | 0.02905,18.21,18.21,21.6,130 m -  280 m,bK09V00W
(2007 WM3),2111-Nov-09 12:10ξαξξξξ03:23,12.87 | 0.03306,10.78 | 0.02771,10.98,10.97,23.1,64 m -  140 m,bK07W03M
